course_title,rating,review_count,skills_list,platform,level,duration
Scientific Computing in C++,4.2,49,"['mathematical theory & analysis', 'c++ programming']",udemy,2,18.0
110+ Exercises - Python + SQL (sqlite3) - SQLite Databases,4.7,49,"['python programming', 'databases', 'sql', 'power bi', 'internet of things']",udemy,2,1.0
iOS Development - App Monetization for Swift 3 & iOS 10,4.5,49,"['network security', 'network architecture', 'network model', 'other cloud platforms and tools', 'google app engine', 'network analysis', 'other programming languages', 'other web frameworks', 'bayesian network']",udemy,2,3.5
Mastering Design Patterns - Become a Professional Developer,4.7,49,['microsoft excel'],udemy,0,21.0
"Entrepreneurship, Business, And Marketing For Engineers",4.8,50,"['people analysis', 'people management', 'data science', 'theoretical computer science', 'people development', 'computer science']",udemy,1,7.5
Master Semantic UI and code 3 projects with 9 pages,3.9,49,"['html and css', 'internet of things', 'semantic web']",udemy,1,14.0
Django with Chart js,4.1,49,"['internet of things', 'django']",udemy,0,2.5
How To Make A Membership Website With WordPress,3.9,49,"['user experience', 'user experience design', 'website', 'wordpress']",udemy,1,1.0
The Complete Course: Artificial Intelligence From Scratch,3.4,49,"['regression', 'artificial neural networks', 'search engine optimization', 'internet of things']",udemy,0,14.5
Selenium Webdriver with Java & TestNG Testing Framework,4.9,49,['software testing'],udemy,0,10.5
React Responsive Portfolio Website - Complete React Project,4.6,49,"['google app engine', 'cloud api', 'react', 'website']",udemy,0,10.0
Become a PHP Pro: A Step-by-Step Guide for Beginners 2023,4.8,49,['php programming'],udemy,1,21.0
iOS 7 & Mac OS X Programming Tutorial - Objective C & Xcode,3.3,49,"['operating systems', 'ios development']",udemy,0,4.0
Learn Programming in C++ with the Power of Animation,4.2,49,"['natural language processing', 'c programming language family', 'c++ programming']",udemy,1,3.5
CSS Animations: The Complete Guide,4.1,49,"['html and css', 'internet of things']",udemy,0,7.0
Building a Multi Layer .NET Core 3.1 Web API from Zero,3.4,49,"['sql', 'cloud api']",udemy,2,4.5
Complete CMS in PHP from Beginners to Pro (Blogger Clone),3.5,49,"['google cloud platform', 'javascript', 'cross platform development', 'wordpress', 'php programming']",udemy,0,27.0
"Get Started with CodeceptJS 3, Playwright & WebdriverIO",3.7,49,"['software testing', 'cloud api']",udemy,0,4.0
Be Aware of Data Science,4.7,49,"['data science', 'theoretical computer science', 'computer science', 'internet of things']",udemy,1,6.0
iOS 12 & Swift 4: Build A Pokedex App,4.7,49,"['network architecture', 'software architecture', 'computer architecture', 'data architecture', 'google app engine', 'distributed computing architecture']",udemy,0,3.5
SQL for Beginners 2023  —  Learn SQL Step by Step,4.5,49,"['sql', 'natural language processing', 'c programming language family']",udemy,1,1.5
Convert Websites HTML to PHP in 45 Minutes,4.5,49,"['html and css', 'website', 'php programming']",udemy,0,1.0
WordPress Plugin Masterclass With Ajax and  Shortcode - 2022,4.3,49,['wordpress'],udemy,0,6.5
The JavaScript Design Patterns and Best Practices Collection,4.3,49,['javascript'],udemy,2,8.0
Data Science and Machine Learning in Python,4.5,49,"['machine learning', 'machine learning algorithms', 'sql', 'applied machine learning', 'machine learning software', 'statistical machine learning', 'tableau software']",udemy,0,17.0
Angular Two Certification Programmer Guide (Test Prep),3.4,49,['angular'],udemy,0,36.0
Learn Openshift The Container Orchestration- Openshift 3,3.7,49,"['devops', 'kubernetes', 'power bi', 'docker', 'internet of things', 'devops tools']",udemy,0,1.5
Data Analysis In-Depth (With Python),4.4,49,['python programming'],udemy,0,52.5
Unity For Software Developers,4.1,49,"['decision making', 'google app engine', 'search engine optimization', 'game theory', 'c# programming', '3d']",udemy,2,3.0
Unity and Playmaker No Coding Action Adventure Game Making!,4.2,49,"['game theory', '3d']",udemy,1,2.5
Talend DI + TMC + AWS - Zero to Hero,4.4,50,['aws'],udemy,0,10.0
"Full-Stack Web Development using Angular 10, Web API & SQL",4.1,49,"['sql', 'microsoft excel', 'application development', 'database application', 'cloud api', 'microsoft azure', 'angular']",udemy,0,1.5
Essential SQL Server Administration Tips (Hands-On Guides),4.1,49,"['sql', 'performance management', 'database design', 'database application', 'database theory', 'database administration']",udemy,0,7.5
Introduction to METS the Minimal Essential Testing Strategy,4.8,49,"['agile software development', 'software testing']",udemy,0,38.0
ChatGPT Masterclass for Programmers and Software Engineers,4.7,49,"['python programming', 'software testing']",udemy,0,5.0
Complete Python for Data Science & Machine Learning from A-Z,4.6,49,"['python programming', 'machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'data science', 'theoretical computer science', 'statistical machine learning', 'computer science']",udemy,0,43.5
Build a Grocery Ecommerce Shopping App with FlutterFlow,4.1,49,['google app engine'],udemy,1,11.5
Unity: How To Create An In-Game Store,4.1,48,"['game theory', 'retail store operations']",udemy,2,3.5
Basics and Advanced Angular 2 Programming Course,3.5,48,"['internet of things', 'angular']",udemy,0,1.0
Firebase: Upgrading and Creating Application on new Firebase,3.9,48,"['google cloud platform', 'google app engine']",udemy,0,1.0
Java EE 8 RESTful Web Services Cookbook,4.8,48,"['google app engine', 'java programming', 'amazon web services']",udemy,0,6.5
"AWS Storage- S3, Glacier, EFS, EBS, Storage Gateway",3.7,48,"['cloud storage', 'amazon web services']",udemy,0,1.0
Unity Mobile Game - Master Hyper Casual Word Game Mechanics!,5.0,48,"['game theory', 'mobile security', 'mobile development', 'mobile development tools']",udemy,1,5.5
Unity Mobile Game - Master Hyper Casual Word Game Mechanics!,5.0,48,"['game theory', 'mobile security', 'mobile development', 'mobile development tools']",udemy,1,5.5
Probability and Statistics In Data Science,3.3,48,"['data science', 'theoretical computer science', 'computer science', 'internet of things']",udemy,0,32.0
Natural Language Processing with Machine Learning in Python,4.5,48,"['python programming', 'machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning', 'natural language processing', 'c programming language family', 'internet of things']",udemy,1,5.5
Python Masterclass| Basic to OOP Programming with Anaconda,3.6,48,['python programming'],udemy,0,3.5
K-Means for Cluster Analysis and Unsupervised Learning in R,4.5,48,"['machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning', 'r programming']",udemy,0,3.0
DevOps: Hands-On Guide To Automation With Ansible,3.9,48,"['devops', 'docker', 'devops tools']",udemy,0,4.5
Time Series Analysis Real world use-cases in python,4.2,48,['forecasting'],udemy,0,7.0
1 Hour Website - Build a Website in 1 Hour,4.5,48,"['brand management', 'website']",udemy,0,1.0
Mastering Pointers in C : A Course on Efficient Programming,4.8,48,['c programming language family'],udemy,0,3.0
Master Tableau: 20 Projects for Ultimate Data Visualization,4.5,48,['tableau software'],udemy,0,15.0
Python for Red-Blue Teams from Scratch 2022,2.8,48,['python programming'],udemy,0,4.0
Mastering Google AppSheet: No-Code App Development,4.7,48,"['google cloud platform', 'google app engine', 'mobile security', 'mobile development', 'mobile development tools']",udemy,0,3.0
Marketing iOS Apps Using App Store Optimization (ASO),4.3,48,"['google app engine', 'retail store operations']",udemy,1,3.0
Rest API Testing using SoapUI | Real time Application,3.8,48,"['natural language processing', 'c programming language family']",udemy,4,6.5
"Ultimate Python - ML, AI, Hacking, Speech Recognition & more",4.3,48,"['python programming', 'data science', 'theoretical computer science', 'natural language processing', 'game theory', 'computer science', 'c programming language family']",udemy,0,18.0
React Portfolio Project - React Training for Beginners,3.9,48,['react'],udemy,0,8.0
Oracle Goldengate Veridata Fundamentals,4.2,48,"['databases', 'sql', 'performance management']",udemy,0,8.5
Scala in Practice,3.6,48,"['natural language processing', 'google app engine', 'c programming language family', 'scala programming']",udemy,1,2.5
SciKit-Learn in Python for Machine Learning Engineers,3.9,48,"['python programming', 'machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning']",udemy,1,2.0
HTML and CSS for Beginning Web Developers,4.1,48,['html and css'],udemy,1,9.0
Entity Framework : A Comprehensive Course,4.3,48,['basic descriptive statistics'],udemy,0,2.5
iOS Toolbox: XCUI UI Unit Testing with Xcode 9,3.8,48,"['software testing', 'ios development']",udemy,2,7.0
"Vue 3, Vuetify and Nuxt.js: A Rapid Guide",4.0,48,['cloud api'],udemy,2,4.0
C Language Programming : Complete Guide on C Language.,4.2,48,"['natural language processing', 'c programming language family', 'internet of things']",udemy,1,8.0
The Full Stack Web Development 2023: Bootcamp,4.3,48,"['python programming', 'html and css', 'wordpress', 'php programming']",udemy,0,19.0
Practical Data Analysis - SQL & Tableau with Real Projects,4.4,48,"['sql', 'tableau software', 'internet of things']",udemy,0,8.0
Learn Basics of Outsystems Reactive Development Step by Step,4.3,48,['technical product management'],udemy,1,3.5
Learn ARKit 2 for iOS 12 from Scratch!,2.4,48,['ios development'],udemy,0,4.5
The Complete Android 10 Development Bootcamp Java and kotlin,3.9,48,"['java programming', 'android development', '3d']",udemy,0,22.0
Learn ARKit 2 for iOS 12 from Scratch!,2.4,48,['ios development'],udemy,0,4.5
"React, Context & Sass Build a Real World Responsive Website",4.0,48,"['cloud api', 'react', 'website']",udemy,0,16.5
Learn to code by creating 14 projects with JavaScript and C#,3.2,48,"['natural language processing', 'javascript', 'c programming language family', 'c# programming']",udemy,1,12.0
The Complete ChatGPT with React Native - Mobile Application,4.9,48,"['application development', 'database application', 'google app engine', 'react', 'mobile security', 'mobile development', 'mobile development tools']",udemy,0,5.0
"Docker for Developers, Dockerize React, Node, Mongo and more",4.0,48,"['react', 'docker', 'internet of things']",udemy,2,7.0
Advanced Java Using Eclipse IDE: Learn JavaFX & Databases,3.5,48,"['databases', 'java programming', 'material handling']",udemy,2,7.0
Sequelize ORM with NodeJS,3.3,48,"['databases', 'sql', 'internet of things']",udemy,2,1.5
Python For Beginners Crash Course Using VS Code,4.0,48,"['python programming', 'natural language processing', 'c programming language family', 'internet of things']",udemy,1,1.0
"Data Visualization in Python (Mplib, Seaborn, Plotly, Dash)",5.0,48,['python programming'],udemy,1,7.0
Python for Data Science: Numpy and Pandas Libraries for Data,4.3,48,"['python programming', 'data science', 'theoretical computer science', 'computer science']",udemy,0,7.0
Machine Learning use in Android the Complete Guide,3.7,48,"['machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning', 'computer vision', 'internet of things', 'android development']",udemy,0,23.0
"Build REST APIs with Python, Django REST Framework: Web API",4.0,48,"['python programming', 'cloud api', 'postgresql', 'django']",udemy,0,5.0
Python Beginner Projects : 10 Project in 10 Days,4.4,48,['python programming'],udemy,1,3.0
Supervisor Leadership Skills for a Safe Workplace,4.6,2111,"['communication', 'business communication']",udemy,0,1.0
TABLEAU 2018: Hands-On Tableau Training For Data Science!,4.7,2098,"['data science', 'theoretical computer science', 'tableau software', 'computer science']",udemy,0,8.0
How to build an ecommerce store with wordpress & woocommerce,4.6,2083,['retail store operations'],udemy,1,3.0
Operations Management in small businesses: key techniques,4.4,2074,"['decision making', 'small data']",udemy,0,7.0
Power BI DAX Masterclass - Measures & Calculated Columns,4.6,2065,['power bi'],udemy,2,6.0
"Deliver Powerful, Painless Feedback to Motivate vs Frustrate",4.4,2045,"['performance management', 'customer success']",udemy,0,1.0
Create An App For Your Business in Swift ,4.7,48,"['application development', 'database application', 'swift programming']",udemy,0,11.5
Mobile App Biz Pro Secrets - Complete App Business In A Box!,4.4,48,"['google app engine', 'internet of things']",udemy,0,2.5
"SQL Learn SQL 101, 202 and 303 all in 1 Course. 10X Learning",4.6,48,"['databases', 'sql', 'microsoft excel', 'database design', 'database application', 'database theory', 'database administration', 'microsoft azure', 'internet of things']",udemy,0,2.0
Roblox NPC Quest System,4.3,48,"['google app engine', 'search engine optimization', 'internet of things']",udemy,2,7.5
Complete Python & Matplotlib Data Visualization,4.0,48,['python programming'],udemy,2,10.0
RxSwift & RxCocoa with X Code 10 & Swift 4.2,3.7,48,['ios development'],udemy,2,7.0
"Full-Stack app with Angular 12, Python Django & PostgreSQL",3.6,48,"['python programming', 'application development', 'database application', 'postgresql', 'django', 'angular']",udemy,1,1.0
Make Money from ChatGPT / GPT-4 Projects,4.1,48,['internet of things'],udemy,0,2.0
Next.js 13 and React Crash Course 2023,4.6,48,"['google app engine', 'react']",udemy,0,2.5
"How to do more with MIT App Inventor 2, Thunkable or Kodular",4.0,48,"['google app engine', 'internet of things']",udemy,0,6.0
"Practical OAuth, OpenID and JWT in C# .NET Core",4.3,49,['cloud standards'],udemy,2,5.0
Introduction to Svelte (and SvelteKit),4.3,48,['internet of things'],udemy,0,2.5
Complete ODK (Open Data Kit) Course,3.9,48,"['mobile security', 'mobile development', 'mobile development tools']",udemy,0,4.5
SQL for Beginners: Zero to Hero By Ashish Gadpayle in Hindi,3.5,48,['sql'],udemy,1,3.5
Learn Objective C Programming for iOS Apps,4.1,47,"['game theory', 'internet of things', 'ios development']",udemy,0,2.5
Learn  to Code with C# by  Creating  7 Complete Apps .,3.9,47,['c# programming'],udemy,1,4.0
HOT & NEW : Build a Full Platform Game With Construct 2 or 3,4.5,47,"['google cloud platform', 'game theory', 'internet of things', 'cross platform development']",udemy,1,2.5
Python OpenCV Based GUI Application Development using PyQt5,4.5,47,"['python programming', 'application development', 'natural language processing', 'database application']",udemy,2,2.5
Blockchain: Practical dApps Development using  Solidity,4.0,47,['react'],udemy,1,16.0
React Marathon: 70 Hands-On React Web Development Projects,4.4,47,['react'],udemy,0,94.0
Mastering AWS RDS: Unlocking Database Excellence,4.3,47,"['performance management', 'internet of things', 'aws']",udemy,0,6.0
Intro to Ansible,4.3,47,['cloud infrastructure'],udemy,1,14.0
"Modern C++ development with bazel, googletest and googlemock",3.5,47,"['system security', 'system software', 'system programming']",udemy,1,2.0
Build a Flutter Stopwatch App with Custom UI and Animations,4.8,47,"['other cloud platforms and tools', 'google app engine', 'internet of things', 'other programming languages', 'ios development', 'other web frameworks']",udemy,0,1.0
A Complete Guide to Java Programming with Examples,4.2,49,['java programming'],udemy,0,3.5
Mastering AWS: Featuring SQS,4.1,47,['aws'],udemy,0,3.0
Python Training for Beginners - Learn Python with Exercises,4.3,47,['python programming'],udemy,1,1.5
Publish your own Candy Crush* iPhone Game Today. iOS Code,3.8,47,['game theory'],udemy,0,2.0
Selenium with C# - A Complete End to End Course.,2.3,39,"['natural language processing', 'c programming language family']",udemy,0,16.5
PCB Design: Master Designing Printed Circuit Board,4.0,47,['software testing'],udemy,0,2.0
Learn Java From Scratch,4.0,47,['java programming'],udemy,0,7.5
Wordpress Plugin Development with Svelte.js (2021),3.3,47,['wordpress'],udemy,1,1.0
Kaggle Masterclass - build a Machine Learning Portfolio,3.5,47,"['machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning', 'internet of things']",udemy,2,3.5
Complete C# programming Fundamentals With Example Projects,4.1,47,"['internet of things', 'c# programming']",udemy,0,12.5
Flutter News Portal App-Firestore Backend(Android&ios App),4.2,47,"['ios development', 'android development']",udemy,0,7.5
Laravel 2023 -  how build API Microservices for Laravel,4.2,47,['cloud api'],udemy,1,1.5
Learn PHP and MySQL for Web Application and Web Development,4.3,47,"['power bi', 'internet of things', 'php programming']",udemy,0,3.5
Kubernetes on AWS: Step-By-Step Tutorial for Deployment,3.9,47,"['kubernetes', 'aws']",udemy,1,3.5
Learn to Build Web Apps using UnderscoreJS : Code Like a Pro,4.1,47,['google app engine'],udemy,0,4.0
React Hooks Tips Only the Pros Know,4.1,47,"['react', 'internet of things']",udemy,2,2.5
Python Video Processing,4.5,47,"['python programming', 'video']",udemy,1,1.0
Complete ReactJS developer Bootcamp - Build 10 projects,4.4,47,"['cloud api', 'react']",udemy,0,12.0
Level Up Your Mobile Game with Unity Multiplayer [ Netcode ],4.8,47,"['game theory', 'mobile security', 'mobile development', 'mobile development tools']",udemy,2,4.5
Practical CSS Grid: Learn Grid Layout in under 2 hours!,4.6,47,"['html and css', 'game theory']",udemy,1,2.0
Learn Android App Development & Promote Your App like a Pro,4.0,47,"['google app engine', 'android development', 'retail store operations']",udemy,1,14.5
Fullstack Node.js and Express Bootcamp with Real Projects,4.2,47,"['javascript', 'google app engine', 'html and css']",udemy,0,21.0
Data Science and Analytics with AWS Quicksight and Power BI,4.1,47,['power bi'],udemy,0,2.0
Complete C++ Programming Course  with OOP's Concept,4.1,47,['c++ programming'],udemy,0,33.5
API Test Automation | POSTMAN | SOAPUI | KATALON | JMETER,4.4,47,"['software testing', 'cloud api']",udemy,0,11.5
Quality Risk Management In Clinical Trials,4.4,47,"['risk management', 'clinical data management']",udemy,0,1.0
Azure DevOps Build Pipelines: Run Windows UI Automation & CI,4.3,47,"['devops', 'microsoft azure', 'devops tools', 'c# programming']",udemy,2,1.5
Learn SASS: from beginner to expert,3.3,47,['html and css'],udemy,1,1.0
Beginner's ES6 Programming. Code for the Web in JavaScript!,4.4,47,['javascript'],udemy,1,22.5
Learn MongoDB from scratch: Absolute beginner's introduction,4.0,47,['nosql'],udemy,1,3.5
Learn SASS: from beginner to expert,3.3,47,['html and css'],udemy,1,1.0
Progressive Web Apps - Beginner to Expert - 2021,3.7,47,"['google app engine', 'ios development', 'android development']",udemy,0,15.5
Angular for beginners: Learn from scratch,4.3,47,['angular'],udemy,1,4.0
Learn MongoDB from scratch: Absolute beginner's introduction,4.0,47,['nosql'],udemy,1,3.5
Learn ReactJS quickly- The Complete Beginners Guide,4.2,47,"['react', 'internet of things']",udemy,0,1.0
Python Django Basics To Advanced | Complete Blog Application,4.6,48,"['application development', 'database application', 'google app engine', 'django']",udemy,0,14.0
Intro To Ruby For Game Development,4.2,47,['game theory'],udemy,1,3.5
Linux Shell Course for Beginners,4.6,47,"['linux', 'internet of things']",udemy,0,1.0
Use Vuejs 2 to Create a Beautiful SEO-Ready Website,4.3,47,"['power bi', 'internet of things']",udemy,1,2.0
"Android Jetpack: Room, Navigation and Data Binding",4.6,47,"['database design', 'database application', 'database theory', 'database administration']",udemy,0,3.0
Android with PHP and MySQL,4.6,47,"['google app engine', 'android development', 'php programming']",udemy,1,6.5
"Complete JWT Authentication Course with Node, Mongo, Express",4.0,47,['cloud api'],udemy,0,3.0
Master Data Visualization with Python and Matplotlib 3,3.4,47,['python programming'],udemy,1,9.0
"Full-Stack app with Angular 12, Python Django and Mongo DB",3.3,47,"['python programming', 'application development', 'database application', 'django', 'angular']",udemy,1,1.0
2D Game Development with Cocos Creator: The Ultimate Guide,4.0,47,"['google cloud platform', 'javascript', 'game theory', 'mobile security', 'mobile development', 'mobile development tools', 'cross platform development']",udemy,1,11.5
Master Python by Building  Real-World Python  Projects,4.2,47,['python programming'],udemy,0,4.5
"Build & Publish a Word Search Puzzle Game for iOS, no coding",3.7,47,"['google app engine', 'game theory', 'retail store operations']",udemy,0,2.5
Learn ELIXIR Programming from ZERO to HERO,4.1,47,"['natural language processing', 'c programming language family', 'internet of things']",udemy,0,3.0
Angular and NestJS: A Practical Guide with Docker,3.7,47,['angular'],udemy,0,6.5
2D Game Development : Build 7 Android iOS 2D Games using C#,3.2,47,"['game theory', 'ios development', 'android development', 'c# programming']",udemy,0,18.0
MERN Stack Movie Tickets Booking App 2023,4.1,47,"['google app engine', 'react']",udemy,1,9.0
Zero to Hero in Vex Robotics,4.4,46,['internet of things'],udemy,1,3.0
Learn Automation of AutoCAD using python,4.3,47,['python programming'],udemy,0,2.0
Hands-On Statistical Predictive Modeling,3.9,46,"['data science', 'theoretical computer science', 'computer science']",udemy,2,3.0
New Methods in Data Visualization with Python,4.9,46,"['python programming', '3d']",udemy,0,3.5
Scala Programming Language,4.1,46,['scala programming'],udemy,0,5.0
Become a Citizen Data Scientist : Marketing perspective,3.9,46,"['sql', 'microsoft excel', 'customer analysis', 'customer relationship management', 'customer success', 'customer support', 'power bi', 'microsoft azure']",udemy,1,1.5
Become a Citizen Data Scientist : Marketing perspective,3.9,46,"['sql', 'microsoft excel', 'customer analysis', 'customer relationship management', 'customer success', 'customer support', 'power bi', 'microsoft azure']",udemy,1,1.5
Scala Programming Language,4.1,46,['scala programming'],udemy,0,5.0
CSS Grid - Build Modern Real World websites fast (+projects),4.3,46,"['html and css', 'website']",udemy,2,4.5
Google Apps Script - Project Exercise Spreadsheet web app,3.8,46,"['spreadsheet software', 'google cloud platform', 'google app engine', 'power bi', 'internet of things']",udemy,2,3.0
"Mobile Test Automation - Robot Framework, Python & Appium",4.0,46,"['python programming', 'ios development', 'android development']",udemy,0,5.5
Learning Python From Beginner to Advanced Complete Course,4.3,46,"['python programming', 'natural language processing', 'c programming language family']",udemy,1,14.5
TypeScript Developer Course in 2023 – Beginner to Expert,4.8,46,"['power bi', 'media production']",udemy,0,21.0
FULL  Authentication WITH REACT JS NEXT JS TYPESCRIPT 2023,4.1,46,['social media'],udemy,0,7.0
Hands-On Django 2,4.5,46,"['python programming', 'django']",udemy,1,5.0
Create a social network using PHP Mysqli HTML Css and JQuery,3.4,46,"['computer networking', 'social media', 'software-defined networking', 'networking hardware', 'website']",udemy,0,6.0
Build Complete School Management Software | Python PyQt5 SQL,4.6,46,['python programming'],udemy,0,8.0
Swift 5 Programming for Beginners | Quickly Learn the Basics,4.0,46,"['google app engine', 'ios development', 'swift programming']",udemy,1,3.0
How To Make A Real Estate Website With WordPress,3.3,46,"['user experience', 'user experience design', 'website', 'wordpress']",udemy,1,1.5
AWS Sagemaker 2018- Fully Managed Machine Learning Service,2.9,46,"['machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning']",udemy,0,4.0
How To Make A Real Estate Website With WordPress,3.3,46,"['user experience', 'user experience design', 'website', 'wordpress']",udemy,1,1.5
Swift 5 Programming for Beginners | Quickly Learn the Basics,4.0,46,"['google app engine', 'ios development', 'swift programming']",udemy,1,3.0
Google Script application Connecting to Twitter API and more,4.4,46,"['google cloud platform', 'google app engine', 'cloud api', 'information technology']",udemy,2,3.0
"Simple and Complete ChatGPT, Dall-E and Tailwind Rails App",4.3,46,['html and css'],udemy,2,44.0
Delta Lake with Apache Spark using Scala,2.7,46,"['google cloud platform', 'apache', 'scala programming', 'cross platform development']",udemy,1,2.0
Practical SpringBoot Microservices Implementation Mastery,4.4,46,"['network architecture', 'software architecture', 'computer architecture', 'data architecture', 'cloud api', 'distributed computing architecture']",udemy,0,5.0
VueJS and NodeJS: A Practical Guide with Typescript,3.9,46,['cloud api'],udemy,0,6.5
Build an AWS Machine Learning Pipeline for Object Detection,4.7,46,"['machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'statistical machine learning', 'media production', 'aws']",udemy,2,16.5
Data and Statistics (For Business and Economics),4.2,46,['microsoft excel'],udemy,0,3.0
Fundamentals of Vue JS,4.7,46,"['google app engine', 'internet of things']",udemy,0,2.0
Bootstrap 4 For Everyone,4.1,46,"['internet of things', 'website']",udemy,1,4.0
Porto Visual Composer CSS Woocommerce Zero to Hero  2020,4.7,46,['html and css'],udemy,1,10.5
Azure simplified! Learn what Microsoft Azure is all about!,4.1,46,"['microsoft excel', 'amazon web services', 'microsoft azure']",udemy,0,1.5
PHP Mysql Inventory Barcode POS Web App with Dashboard,4.5,46,"['inventory management', 'internet of things', 'billing & invoicing', 'php programming']",udemy,2,16.5
Java EE Development with NetBeans 7,4.3,46,"['java programming', 'internet of things']",udemy,0,3.5
Thinking Functionally in Swift,4.3,46,['swift programming'],udemy,0,2.0
Azure simplified! Learn what Microsoft Azure is all about!,4.1,46,"['microsoft excel', 'amazon web services', 'microsoft azure']",udemy,0,1.5
Python Interview Questions Preparation Course,3.3,46,"['python programming', 'customer success']",udemy,0,1.5
Unreal Engine 5: The Intermediate Course,4.7,46,['video'],udemy,2,19.0
Center of Excellence (CoE),2.7,46,"['human computer interaction', 'basic descriptive statistics', 'benefits']",udemy,1,33.0
Learn Terminal from Beginner to Professional,4.5,46,['linux'],udemy,1,1.0
Simple Hadoop with EMR,4.5,46,['internet of things'],udemy,2,3.5
Login & Registration with PHP MYSQL and Bootstrap4,4.6,46,"['system security', 'system software', 'system programming', 'php programming']",udemy,0,1.0
College Level Neural Nets [I] - Basic Nets: Math & Practice!,4.8,46,"['deep learning', 'artificial neural networks', 'mathematical theory & analysis']",udemy,0,13.5
Master in Python Language Quickly Using the ChatGPT Open AI,3.9,46,"['python programming', 'power bi', 'internet of things']",udemy,0,2.5
ChatGPT: Self-Publish an Amazon KDP Bestseller Book in 24hrs,4.4,46,"['customer success', 'amazon web services']",udemy,1,8.5
Codename One 101 - Write Native Mobile Apps In Java,3.5,46,"['java programming', 'mobile security', 'mobile development', 'mobile development tools', 'android development']",udemy,0,6.0
Design Patterns with C++,3.1,46,['c++ programming'],udemy,0,2.5
Joomla for Beginners - Learn how to build a website with CMS,4.7,47,"['user experience', 'user experience design', 'corporate accouting', 'website']",udemy,1,3.5
Codename One 101 - Write Native Mobile Apps In Java,3.5,46,"['java programming', 'mobile security', 'mobile development', 'mobile development tools', 'android development']",udemy,0,6.0
Creating The Simple Shooting Game With Unreal Engine,4.1,46,"['google app engine', 'search engine optimization', 'game theory']",udemy,0,7.0
Learn from Silicon Valley: SQL,4.7,46,['sql'],udemy,1,8.0
Interview Oriented Data Structure Arrays & Linked List C|C++,4.6,46,"['c programming language family', 'c++ programming']",udemy,0,16.5
Introduction to High-Availability (HA) Solutions in Azure,4.4,46,['internet of things'],udemy,1,1.5
"Learn SQL, PHP-PDO, JavaScript and Bootstrap for web apps",4.2,46,"['sql', 'javascript', 'php programming']",udemy,1,7.5
Ajax  for Beginners: A Very Basic Introduction,3.9,46,"['writing', 'internet of things']",udemy,1,2.0
Starting Up a Game Development Studio,4.0,46,"['people analysis', 'people management', 'people development', 'internet of things']",udemy,0,1.0
Comprehensive Data visualization with Matplotlib in Python,4.0,46,['python programming'],udemy,0,4.5
A Gentle Introduction To JavaScript For Beginners,4.7,46,['javascript'],udemy,1,8.0
"The React Developer Course with Hooks, Context API and Redux",3.8,46,"['cloud api', 'react']",udemy,0,26.0
Introduction to ML.NET or Machine Learning with .NET,2.6,46,"['machine learning', 'machine learning algorithms', 'applied machine learning', 'machine learning software', 'application development', 'statistical machine learning', 'database application', 'c# programming']",udemy,1,40.0
Linode: Deploy Scalable React Web Apps on the Cloud,4.6,46,"['cloud computing', 'linux', 'database design', 'database application', 'database theory', 'database administration', 'distributed computing architecture']",udemy,1,18.0
Unreal Engine 5:One Course Solution For Sky & Weather System,4.8,46,"['system security', 'google app engine', 'system software', 'search engine optimization', 'system programming', 'material handling']",udemy,2,16.0
PUG Template Engine Master Course,3.5,45,"['google app engine', 'html and css', 'search engine optimization']",udemy,1,1.5
PHP and Wordpress for Beginners,3.9,45,"['wordpress', 'php programming']",udemy,1,8.0
C# Tutorial for Complete Beginners from Scratch,3.5,45,['c# programming'],udemy,0,7.0
Learning AWS Lambda,3.7,45,['aws'],udemy,4,3.0
Learn UML From Easy Step By Step To Complex Diagrams,3.7,45,['internet of things'],udemy,1,1.0
Vue JS and Python Django Full Stack Web Development Course,4.3,45,"['python programming', 'application development', 'database application', 'django']",udemy,2,5.0
Learn Docker with AWS ECS and Fargate for absolute beginners,4.4,45,"['application development', 'database application', 'docker', 'aws']",udemy,0,1.5
Cloud Computing Interview Questions Preparation Course,4.2,45,['cloud computing'],udemy,0,2.5
Deploy a Serverless Django app on Google App Engine,4.7,45,"['google cloud platform', 'google app engine', 'search engine optimization', 'docker', 'django']",udemy,2,3.5
"Learn C++ Intermediate Pointers, Structures, and File Stream",4.9,45,['c++ programming'],udemy,2,6.5
Complete Outlier Detection Algorithms A-Z: In Data Science,3.6,45,"['python programming', 'machine learning', 'algorithms', 'machine learning algorithms', 'applied machine learning', 'deep learning', 'machine learning software', 'data science', 'theoretical computer science', 'statistical machine learning', 'computer science']",udemy,0,1.5
The complete Python GUI with PySimpleGUI,3.9,45,['python programming'],udemy,0,4.0
Change Data Capture (CDC) using Debezium for MySQL,4.4,46,"['database design', 'database application', 'database theory', 'database administration']",udemy,2,2.0
